CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
388,Jamaica,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1203,...,...,...,1550,830,1350,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Japan,88906,...,...,...,...,88881,...,...,...,...,86972,85489,84648,83894,83537,83427,83107,82980,82400,81454,81467,80897,80500,80170,80067,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Jordan,865.2999878,...,...,...,...,754.4000244,754.1599731,742.7399902,742.710022,732,744.5999756,...,737.4000244,734.7000122,779.5,857.3999634,834.960022,838.1690063,823.3189697,758.1799927,784.7999878,782.8499756,733.6989746,725.5,854.7999878,852.2999878,907.5999756,906.9000244,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,
398,Kazakhstan,...,...,...,...,...,...,...,...,...,...,20999,20830,22262,22962,23640,24797,21244,22814,20474,21538,23812,21948,21389,22530,23078,21661,21634,22454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Kenya,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,33619.37109,34177.58594,34361.74609,34466.875,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20
414,Kuwait,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,11122,...,...,...,...,9308,9600,8467,8847,9179,8026,10390,8463,7555,7851,7888,8007,8530,8469,7601,7562,8634,9544.200195,8326.779297,7658.04248,7569.01416,7333.700195,7657.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,...,654.7000122,622.0999756,495.2000122,455.2000122,418,403.2999878,362.8999939,343.7999878,307.2999878,254,258,256,254,230,238,209,218,229,395,275,369,260,248,168,177,224,209,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,Lebanon,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1250,1250,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,21,21,,,,,,,,,,,,
440,Lithuania,4311,...,...,4388,3996.899902,4582,5696,4786,5125,4644,3578,2768,3126,3327,3278,2365,2081,2269,2275,2412,761,631,669,443,389,411,340,292,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
