CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
528,Netherlands,71280,70152,86366,88160,...,109250,66860,74220,104300,111530,105380,118550,119040,67112,80190,76377,81826,99962,86608,80836,93562,74080,93959,100559,82293,81814,92193,...,,,,,,,,,,,,,,,,,,,,,7,7,7,7,,7,,
807,North Macedonia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,19174,13863,15422,12999,14528,20930,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Norway,...,...,...,...,...,428925,314606,418840,388969,404462,470051,369060,352531,362348,377368,14998,10788,12881,12315,11383,172238,291214,245530,250777,211330,289927,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Panama,106473,...,...,...,...,...,...,...,...,130356,132925.6563,124138.25,122800.7031,153840.8125,135763.25,143325.4219,135960.9375,162303.5469,134849.3438,127872.2656,173430.1563,138366.7969,114964.3984,105508.7656,110208.0938,92637.55469,120980.0391,134348.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Poland,43157,46127.80078,45416.10156,49283.30078,63851.30078,60875,60888,67070.20313,73186.10156,80326.5,65385,66081,68075,47764,50395,56551,50094,56718,54179,55051,86763,76385,49626,66941,52239,40786,41439,61041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Portugal,...,...,...,...,...,14159,...,...,...,...,20614,...,...,41182,25798,11895,10586,32581,17000,17859,54594,32573,...,...,...,...,46205,17121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Qatar,...,...,...,...,...,...,...,...,74.90000153,74.19999695,99.30000305,8.199999809,52.20000076,90.80000305,56,69.5,166.1000061,48.70000076,45,103.5999985,41,98.40000153,48.29999924,83.09999847,56.40000153,108.9000015,78,108.4000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Republic of Moldova,-8270.799805,...,...,...,...,4832.800781,35193.60156,33796.39844,38330.60156,32819,42.79980469,7066.199219,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Romania,22581,45477,30819,35173,27407,37268,44065,51962,53207,52805,35499,38342,39878,30154,39950,63760,56450,37805,39406,34480,61878,30678,24439,35573,42188,34827,40732,29228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Russian Federation,...,...,...,...,...,4329700,4456100,4743500,4660000,4619400,4523000,4361600,4682400,4290900,4504100,4556600,4358400,4883600,4707000,4488600,4331700,4398700,4217900,4614600,4623000,4647900,4441000,4681500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Senegal,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,27300,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
688,Serbia,113242,...,...,...,...,182714,193687,175191,176947,201163,165362,171115,180360,124212,175311,206045.625,208486.2656,151651.9219,156311,176050,246787,135784,142488,197085,194887.0313,160116.4219,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia,71710,69573,73918,72804,75170,87508,78306,78590,78387,91712,91079,90844,97607,59508,71279,82207,78419,80975,79151,82599,103616,63289,82742,98050,79516,66601,86288,79347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Slovenia,30442,14359,13515.7002,12629.5,12001.7002,31486,35988.60156,25834.69922,30903.90039,31960.90039,32034,27739,26554,18372,34143,29372,25235,27290,36106,38430,36777,19736,33402,37713,46346,23783,33373,32183,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14
710,South Africa,...,...,...,...,...,...,...,...,...,...,54300,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,112580,74835,99319,101776,93679,73454,167414,144406,121889,59763,168178,62344,131378,121579,53713,84324,109676,68629,79753,170959,107482,80592,168275,63441,...,162392,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Sweden,195293,145530,174275,180275,147580,200992,115780,148380,227570,178170,263764,220600,162442,155417,194011,187594,192479,200421,210364,189260,187690,219905,235318,169195,184123,220513,164225,194812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Switzerland,43112,45896,46334.5,53572.60156,62799.69922,63386,40761.69922,51582,42151,69000.39844,55519,68061,50588,48614,45397,44120,46774,51357,50923,47498,47837,39881,49666,61841,53264,51173,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Syrian Arab Republic,...,...,...,...,...,...,...,...,...,...,10688,11957,13765,20031,17207,17325,16210,15212,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Thailand,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,285227,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Togo,18000,...,...,...,...,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,...,...,...,...,11500,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,5780.220215,6565.203125,3085.25,5265.600098,-257.4200134,4278.957031,4067.836914,4353.100098,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,15,,,,,,,,,,,,,,
788,Tunisia,5782.399902,...,...,...,...,2807.800049,...,...,...,3795,2891,2196,2196,3961,4434,3058,3544,3669,2094,3379,2142,2904,3213.442627,1820.950806,...,...,...,...,16,,,,,16,,,,16,16,16,16,16,16,16,16,16,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,188399,156863.2031,176594.4063,175134.5938,196658.7969,166854,127696.7969,138592.5,197675.9063,197308.7969,229326,163850,207416,118133,177600,156416,164671,161818,188705,160572,110990,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),1117044,...,...,...,...,1107044,7580000,8100000,8050000,8290000,1007044,1007044,1027044,792275,1007044,1097044,877044,951351.6875,909167.0625,551505.5625,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,2500,...,...,...,...,2500,...,...,...,...,2200,...,4000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Zimbabwe,41666.60156,...,...,...,...,30741.875,48379.53516,56387.39453,47663.32422,57721.96875,58382.98828,57496.80078,39550.39453,50303.89844,63877.14063,37851.05078,63905.98047,58566.67578,67708.27344,67224.14063,66723.82031,70800.92188,54760.38281,61224.04297,60471.83203,43989.95703,46578.73047,67733.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
