CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
710,South Africa,...,...,...,...,...,...,...,...,...,...,12154,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,...,31400,...,25150,...,27880,...,30352.69922,32334.40039,33529.69922,30572,30349,30042,30526,30053,31642,30025,29077,29199,29390,28709,28926,27813,26237,26613,25222,24866,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Sri Lanka,...,...,...,...,...,...,...,...,...,...,...,51300,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,34,,,,,,,,,,,,,,,,
752,Sweden,2360,2355,2346,2318,2319,2064,2064,2057,2057,2057,2053,2048,2048,2048,2048,2285,2285,2285,...,...,2466,...,...,...,...,2010,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Switzerland,1724,1722,1715,1727,1693,1679,1693.599976,1678.400024,1688.900024,1685.099976,...,...,...,...,...,...,...,...,...,...,...,...,1000,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,223.3699951,234.7200012,211.7200012,235.9199982,209.6100006,235.7599945,249.3899994,243.4299927,239.0299988,241.0299988,233.5,199.1000061,...,...,244.1000061,227.5,223.3999939,243.6999969,...,,,,,,,,,,35,35,35,35,36,36,35,35,35,35,,,,,,35,35,35,
788,Tunisia,186,...,...,...,...,254,...,...,...,394,503,252,553,519,467,518,551,570,546,546,546,534,608,615,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Turkey,24303,...,...,...,...,25032,25258,26222,27840,...,33300,33780,29026,29673,33460,33062,31836,27582,29589,32319,33818,...,36950,...,37371,39113.42969,44553,...,,,,,,,,,,,,,,,,1,1,1,1,1,1,,20,,,,,
804,Ukraine,29294,...,...,...,...,20681,18564,16524,14871,15720,14479,13954,12819,11564,11267,11805,12007,13041,12629,11649,11893,11733,11861,10973,9396,7823,8055,7457,37,,,,,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,,,,,,,,
784,United Arab Emirates,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7988,7005,6378,6208,6118,6111,5526,6168,...,5232,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,United Republic of Tanzania,...,...,...,...,...,...,...,...,...,...,...,...,5142,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,United States of America,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,379960.7188,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,61170,...,...,...,...,...,...,...,...,...,...,...,...,...,57990,59052,58136,52583,43192,49716,56669,48213,55725,53575,51318,54599,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),...,...,...,...,...,...,...,...,...,...,7476.808594,6598.778809,5612.629395,8519.460938,10382.00586,12180.37988,13344.4082,18369.85156,19874.42578,20509.23047,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,...,...,...,...,...,1500,1500,1500,1500,...,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,...,...,,,,,,38,38,38,38,,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,,
894,Zambia,...,...,...,...,...,2144,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2284.486084,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Zimbabwe,23837.50195,...,...,...,...,19472.68359,27434.46484,30168.99023,28016.8457,24405.73438,32232.82617,29183.23828,24841.7832,26527.76172,40709.36328,24653.03516,38766.57422,38996.64063,37760.63672,42708.35938,43227.86328,43473.04297,35282.86328,38053.00781,35532.5625,26666.87695,32162.20703,35264.58984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
